id,date,age,gender,city,employment,marital_status,income,years_experience,education_years,credit_score,debt,savings,study_hours,sleep_hours,attendance_pct,screen_time_hours,exercise_days_per_week,projects_completed,social_media_hours,internet_usage,previous_score,lifestyle_score,loan_approved,annual_salary
630,2024-09-21,41,Female,Butwal,Employed,Single,59356.0,19.2,16.9,606.0,35659.0,8701.0,5.8,7.8,73.3,8.6,4,7,0.4,High,90.2,54.03,Yes,250000.0
536,2024-06-19,33,Female,Pokhara,Self-employed,Single,81285.0,6.9,15.5,637.0,49966.0,73945.0,8.9,9.2,85.4,7.1,2,0,1.5,High,72.2,70.06,No,250000.0
889,2025-06-07,22,Male,Lalitpur,Employed,Married,32941.0,0.0,12.6,620.0,8239.0,32410.0,,7.4,92.7,7.8,6,3,2.4,Medium,86.3,64.78,No,250000.0
248,2023-09-05,23,Male,Chitwan,Employed,Single,39819.0,2.5,15.0,723.0,22303.0,12307.0,2.2,6.9,62.7,6.2,3,3,1.0,Medium,43.4,37.49,No,250000.0
574,2024-07-27,50,Female,Biratnagar,Self-employed,Married,63375.0,21.4,11.4,766.0,18642.0,40809.0,1.8,8.3,63.1,8.8,0,1,5.8,,47.0,35.34,Yes,250000.0
109,2023-04-19,26,Female,Biratnagar,Employed,Divorced,37077.0,0.6,14.7,736.0,0.0,0.0,0.9,5.6,92.4,4.8,7,4,0.6,High,72.4,59.33,No,250000.0
384,2024-01-19,46,Female,Butwal,Employed,Single,17581.0,21.7,11.0,632.0,9914.0,29252.0,3.3,6.9,88.2,3.9,0,6,0.7,Medium,56.7,46.15,No,250000.0
338,2023-12-04,33,Male,Chitwan,Employed,Married,71271.0,17.3,,725.0,30109.0,72377.0,4.4,6.8,60.2,6.7,3,7,1.9,High,89.0,38.34,No,250000.0
984,2025-09-10,26,Female,Kathmandu,Unemployed,Married,53078.0,5.4,14.9,721.0,,72724.0,2.9,8.1,,1.0,7,2,5.6,Medium,70.7,52.51,Yes,250000.0
605,2024-08-27,58,Female,Biratnagar,Employed,Single,62174.0,21.1,15.4,605.0,10985.0,24170.0,9.6,6.2,88.3,6.0,3,0,1.1,Low,86.1,76.67,No,250000.0
45,2023-02-14,68,Female,Bhaktapur,Employed,Single,17223.0,45.0,14.6,524.0,9996.0,15802.0,6.3,5.9,89.1,3.3,2,0,0.0,Medium,42.2,56.66,No,250000.0
602,2024-08-24,43,Male,Butwal,Self-employed,Married,32530.0,19.2,19.5,608.0,10144.0,4558.0,1.1,6.0,77.0,8.9,3,4,6.2,High,61.7,41.4,No,250000.0
406,2024-02-10,42,Male,Chitwan,Student,Married,79315.0,21.4,9.3,656.0,19603.0,54748.0,1.6,8.0,80.6,11.1,0,3,3.6,High,74.2,36.89,No,250000.0
804,2025-03-14,50,Female,Chitwan,Student,Married,52301.0,18.6,9.7,702.0,2304.0,30692.0,6.9,7.8,70.8,2.4,4,5,5.2,Medium,82.9,67.75,No,250000.0
507,2024-05-21,65,Female,Lalitpur,Employed,Single,86275.0,45.0,14.0,564.0,51031.0,45512.0,6.2,6.3,77.3,6.4,3,5,1.0,High,59.7,48.67,Yes,250000.0
325,2023-11-21,57,Female,Butwal,Unemployed,Single,94442.0,32.0,16.6,635.0,12936.0,28179.0,3.5,6.3,88.9,6.8,1,4,1.9,Medium,98.0,39.24,No,250000.0
898,2025-06-16,38,Male,Kathmandu,Employed,Married,34298.0,17.4,10.8,716.0,5473.0,23574.0,9.5,6.2,77.5,4.8,2,7,3.5,Medium,81.1,54.16,Yes,250000.0
169,2023-06-18,54,Female,Pokhara,Student,Single,57491.0,38.2,12.9,634.0,40245.0,28483.0,4.3,7.0,76.9,3.9,0,2,1.5,Low,68.5,45.4,No,250000.0
138,2023-05-18,61,Male,Chitwan,Employed,Divorced,92082.0,42.4,14.3,651.0,34415.0,23442.0,4.0,7.4,88.5,4.6,4,1,4.6,High,60.8,65.54,No,250000.0
423,2024-02-27,34,Male,Chitwan,Employed,Married,43982.0,8.4,10.3,755.0,8065.0,36417.0,2.5,5.5,97.8,5.9,5,5,0.8,Medium,61.4,53.12,No,250000.0
221,2023-08-09,69,Male,Bhaktapur,Employed,Married,95461.0,45.0,11.1,644.0,27885.0,63471.0,7.8,6.5,55.3,6.2,6,1,2.1,Medium,88.1,61.6,Yes,250000.0
680,2024-11-10,56,Male,Kathmandu,Employed,Single,44149.0,35.4,12.6,640.0,11650.0,44492.0,2.7,7.4,85.6,5.4,1,1,2.3,Medium,74.6,44.51,Yes,250000.0
226,2023-08-14,56,Female,Kathmandu,Student,Married,34041.0,30.6,12.9,703.0,21023.0,0.0,10.7,6.5,67.5,7.4,7,1,1.3,Medium,45.9,71.33,Yes,250000.0
455,2024-03-30,40,Male,Kathmandu,Self-employed,Single,,18.1,15.5,671.0,12498.0,12257.0,2.6,6.7,99.4,6.2,4,1,3.1,Medium,83.6,55.17,No,250000.0
520,2024-06-03,43,Female,Butwal,Employed,Single,104031.0,25.1,13.8,776.0,10445.0,13485.0,6.4,6.9,100.0,4.6,4,3,2.8,Medium,80.9,69.53,No,250000.0
855,2025-05-04,70,Female,Chitwan,Employed,Single,46231.0,44.8,14.1,625.0,17156.0,46961.0,11.7,5.7,71.8,7.3,7,2,2.1,,43.1,71.9,Yes,250000.0
628,2024-09-19,56,Female,Bhaktapur,Employed,Single,12000.0,31.3,11.7,742.0,,13787.0,8.3,7.8,81.1,4.5,6,0,2.0,Low,81.8,77.46,No,250000.0
580,2024-08-02,18,Female,Kathmandu,Self-employed,Married,12530.0,0.0,18.1,751.0,6930.0,19156.0,5.1,5.2,62.2,9.1,0,3,5.0,Medium,79.8,40.24,No,250000.0
356,2023-12-22,39,Female,Lalitpur,Unemployed,Married,38161.0,11.5,14.8,735.0,19048.0,7966.0,4.8,8.2,97.2,4.2,4,2,0.9,Medium,54.1,69.2,Yes,250000.0
780,2025-02-18,29,Male,Bhaktapur,Employed,Single,32318.0,16.1,12.2,676.0,,43709.0,7.8,7.7,,7.1,2,1,4.9,Low,71.7,43.27,No,250000.0
137,2023-05-17,52,Female,Biratnagar,Employed,Single,32304.0,20.6,9.7,765.0,8294.0,15825.0,8.2,6.9,89.3,2.7,4,4,4.2,High,81.6,67.83,No,250000.0
754,2025-01-23,62,Male,Pokhara,Employed,Married,68078.0,35.1,14.7,670.0,40874.0,73015.0,7.3,3.8,100.0,2.3,4,2,2.5,Low,64.4,68.27,No,250000.0
955,2025-08-12,20,Male,Kathmandu,Self-employed,Single,71098.0,0.0,16.9,643.0,32315.0,24262.0,2.7,6.3,84.9,4.6,5,4,0.7,High,71.1,61.28,No,250000.0
858,2025-05-07,70,Male,Biratnagar,Employed,Single,19053.0,43.4,15.8,649.0,0.0,16456.0,6.9,7.3,100.0,6.6,4,6,4.1,High,79.6,69.46,No,250000.0
921,2025-07-09,59,Male,Bhaktapur,Employed,Married,12000.0,32.7,11.6,587.0,8498.0,3667.0,2.0,8.1,84.3,1.0,1,3,4.3,Medium,52.5,48.55,No,250000.0
882,2025-05-31,43,Male,Lalitpur,Self-employed,Single,25128.0,19.2,10.9,726.0,12763.0,22788.0,2.9,7.1,69.8,6.9,0,2,1.7,Medium,64.7,40.4,Yes,250000.0
976,2025-09-02,43,Male,Biratnagar,Self-employed,Divorced,62785.0,20.6,15.0,698.0,7096.0,23766.0,6.4,8.3,65.2,7.2,5,3,2.6,High,58.5,60.39,No,250000.0
915,2025-07-03,69,Male,Kathmandu,Employed,Married,40361.0,45.0,14.7,694.0,2467.0,0.0,14.2,6.5,73.9,3.0,7,3,2.5,High,74.9,76.47,No,250000.0
294,2023-10-21,52,Male,Biratnagar,Employed,Married,16901.0,32.3,15.7,564.0,3559.0,13231.0,1.1,6.6,,4.2,0,2,0.9,Medium,71.4,24.26,No,250000.0
953,2025-08-10,21,Female,Butwal,Self-employed,Married,25812.0,0.0,,728.0,5345.0,23979.0,6.1,6.5,94.5,5.7,0,3,3.6,Medium,74.9,52.64,No,250000.0
919,2025-07-07,32,Female,Chitwan,Self-employed,Married,62189.0,2.1,10.9,850.0,16322.0,62625.0,5.6,8.1,94.8,5.6,2,4,1.7,Medium,61.1,63.91,Yes,250000.0
732,2025-01-01,56,Male,Butwal,Employed,Married,39138.0,40.2,16.7,628.0,4881.0,44405.0,6.6,6.2,80.9,3.0,1,3,0.0,Low,60.1,65.13,Yes,250000.0
741,2025-01-10,58,Male,Bhaktapur,Self-employed,Single,32930.0,35.9,16.7,,24072.0,16644.0,3.8,8.8,69.5,1.0,1,5,4.1,Medium,80.5,55.77,No,250000.0
11,2023-01-11,28,Male,Chitwan,Employed,Single,23648.0,3.6,12.8,684.0,14460.0,21922.0,1.6,6.7,75.8,4.9,7,3,3.3,Low,59.7,51.9,No,250000.0
971,2025-08-28,23,Male,Chitwan,Employed,Married,67834.0,3.4,13.2,724.0,19552.0,39911.0,6.3,6.5,100.0,7.9,2,2,6.1,High,97.0,59.53,No,250000.0
541,2024-06-24,56,Male,Biratnagar,Student,Married,61610.0,25.5,15.1,636.0,39699.0,12046.0,4.1,6.7,74.6,5.4,6,3,1.8,Low,75.8,61.13,No,250000.0
252,2023-09-09,34,Male,Biratnagar,Self-employed,Single,60547.0,6.1,16.8,607.0,4890.0,22847.0,,8.7,72.7,6.8,1,2,3.7,High,68.4,87.25,Yes,250000.0
208,2023-07-27,44,Male,Pokhara,Employed,Single,15995.0,23.7,14.7,686.0,13488.0,13078.0,2.7,7.4,64.2,4.1,4,5,6.5,Low,83.1,47.92,Yes,250000.0
394,2024-01-29,63,Female,Kathmandu,Self-employed,Married,30351.0,45.0,17.6,682.0,17330.0,36802.0,11.3,7.1,83.3,6.0,5,1,5.5,Medium,87.9,63.19,No,250000.0
637,2024-09-28,40,Non-binary,Kathmandu,Self-employed,Single,36224.0,11.6,16.7,646.0,16974.0,30569.0,2.0,6.1,73.6,4.9,3,4,0.8,Medium,67.2,44.01,Yes,250000.0
70,2023-03-11,67,Female,Kathmandu,Self-employed,Married,64120.0,37.8,13.0,573.0,21989.0,57368.0,8.9,6.8,90.6,3.8,7,3,3.2,High,55.0,82.46,No,250000.0
674,2024-11-04,40,Female,Kathmandu,Employed,Married,137312.0,9.4,11.9,775.0,38168.0,129840.0,6.3,6.8,63.3,4.6,1,6,1.0,High,65.7,51.46,Yes,250000.0
195,2023-07-14,45,Female,Lalitpur,Employed,Married,32931.0,10.2,12.4,709.0,20232.0,6529.0,11.1,7.8,100.0,7.9,7,1,0.1,Medium,46.2,82.63,Yes,250000.0
650,2024-10-11,66,Female,Lalitpur,Employed,Married,,40.9,12.4,750.0,8935.0,14265.0,5.4,6.4,71.2,6.0,2,3,5.2,Low,78.8,48.24,No,250000.0
573,2024-07-26,50,Male,Butwal,Employed,Married,34378.0,28.8,12.7,769.0,0.0,26364.0,2.6,4.6,64.4,2.3,4,5,7.0,Medium,75.0,54.31,No,250000.0
770,2025-02-08,66,Male,Butwal,Employed,Divorced,21893.0,43.5,17.7,719.0,15144.0,17386.0,9.1,9.6,62.5,6.4,7,3,0.2,Medium,78.4,69.65,No,250000.0
113,2023-04-23,25,Female,Pokhara,Self-employed,Divorced,35989.0,0.0,10.7,606.0,26252.0,16178.0,2.7,7.7,73.8,2.5,7,2,2.4,Medium,76.6,64.35,No,250000.0
326,2023-11-22,37,Female,Bhaktapur,Employed,Single,91857.0,12.6,14.3,608.0,32817.0,94789.0,2.0,8.4,83.6,4.0,1,3,3.0,High,51.9,54.82,No,250000.0
613,2024-09-04,53,Female,Chitwan,Employed,Married,66395.0,28.3,16.1,739.0,16140.0,57668.0,1.7,7.1,50.4,4.8,4,2,5.4,High,69.2,37.73,Yes,250000.0
313,2023-11-09,33,Male,Pokhara,Student,Single,47635.0,10.0,15.5,676.0,21973.0,27972.0,9.1,7.5,72.4,1.0,0,3,3.4,Medium,63.8,59.25,No,250000.0
433,2024-03-08,52,Male,Kathmandu,Unemployed,Single,26089.0,29.1,16.4,634.0,12812.0,5389.0,2.2,6.3,100.0,3.0,5,7,2.8,Medium,62.0,53.53,No,250000.0
503,2024-05-17,18,Male,Pokhara,Employed,Single,37668.0,0.0,8.0,775.0,25028.0,2662.0,0.8,4.7,95.0,5.1,4,4,1.1,High,84.6,44.38,No,250000.0
342,2023-12-08,21,Non-binary,Lalitpur,Self-employed,Married,77819.0,0.0,14.7,664.0,30744.0,55446.0,9.3,6.5,90.1,2.3,2,4,2.4,Medium,51.2,71.8,No,250000.0
719,2024-12-19,42,Male,Chitwan,Unemployed,Married,32948.0,21.9,16.3,729.0,0.0,29838.0,5.4,6.4,87.8,2.7,2,2,4.5,High,60.4,53.67,No,250000.0
612,2024-09-03,46,Female,Biratnagar,Self-employed,Single,13764.0,21.8,16.6,696.0,0.0,34185.0,8.2,7.1,100.0,2.8,2,5,3.2,Medium,71.7,73.39,Yes,250000.0
895,2025-06-13,40,Male,Pokhara,Employed,Married,57876.0,14.2,16.4,517.0,33529.0,42344.0,14.4,4.9,76.6,6.2,6,6,2.1,Medium,54.9,79.55,No,250000.0
508,2024-05-22,42,Male,Biratnagar,Employed,Single,31289.0,18.4,11.4,730.0,15112.0,20774.0,2.0,8.7,78.8,6.8,2,2,4.3,Medium,87.5,42.97,No,250000.0
623,2024-09-14,52,Male,Butwal,Employed,Single,31930.0,30.9,11.2,624.0,4063.0,47781.0,5.8,7.6,67.5,6.5,3,5,3.2,High,67.7,48.66,No,250000.0
442,2024-03-17,18,Male,Butwal,Employed,Single,65293.0,0.0,13.8,640.0,18492.0,61325.0,2.7,5.7,,4.1,3,5,3.9,High,60.9,43.86,No,250000.0
282,2023-10-09,56,Male,Lalitpur,Unemployed,Single,42165.0,39.7,18.2,718.0,18700.0,27769.0,5.1,6.6,,4.0,1,2,5.7,Medium,97.0,55.81,No,250000.0
408,2024-02-12,48,Female,Lalitpur,Employed,Single,72327.0,28.2,11.8,731.0,4914.0,19703.0,2.5,7.0,95.4,5.8,2,0,5.4,High,88.5,49.79,No,250000.0
188,2023-07-07,45,Male,Biratnagar,Self-employed,Single,25954.0,16.6,13.4,680.0,14065.0,4851.0,8.4,5.8,100.0,5.4,7,3,3.6,Medium,63.5,78.86,No,250000.0
443,2024-03-18,25,Male,Lalitpur,Student,Single,59854.0,2.7,18.3,743.0,15753.0,38668.0,5.6,5.8,83.8,1.8,4,2,4.6,Medium,59.1,60.63,Yes,250000.0
635,2024-09-26,66,Female,Pokhara,Unemployed,Single,46609.0,34.0,12.5,757.0,12081.0,57717.0,4.4,8.3,87.5,1.0,0,8,6.2,High,68.4,60.91,Yes,250000.0
797,2025-03-07,45,Male,Pokhara,Employed,Single,19122.0,17.2,17.1,615.0,2589.0,0.0,4.4,5.5,73.3,1.7,7,5,2.6,,100.0,50.74,No,250000.0
460,2024-04-04,39,Female,Pokhara,Employed,Single,72899.0,23.6,13.1,675.0,6807.0,33923.0,11.7,7.5,58.5,2.9,3,3,2.4,Low,72.6,68.76,Yes,250000.0
93,2023-04-03,33,Male,Chitwan,Employed,Single,16170.0,7.5,15.6,750.0,0.0,0.0,5.2,7.3,59.0,5.4,6,2,3.7,Low,72.3,51.98,No,250000.0
411,2024-02-15,63,Male,Kathmandu,Employed,Single,56365.0,36.4,10.1,701.0,35176.0,19078.0,3.3,7.3,91.4,6.4,6,3,5.8,High,71.8,59.29,No,250000.0
652,2024-10-13,29,Female,Kathmandu,Student,Married,77584.0,0.4,14.0,778.0,9854.0,81808.0,3.2,7.5,100.0,3.8,2,6,2.3,Medium,81.0,58.43,Yes,250000.0
708,2024-12-08,54,Male,Chitwan,Employed,Single,68715.0,30.7,18.9,620.0,2410.0,44304.0,9.5,8.1,89.9,5.6,0,2,4.5,Low,74.1,67.59,No,250000.0
575,2024-07-28,68,Female,Bhaktapur,Student,Married,34629.0,45.0,13.6,576.0,20285.0,15963.0,5.6,5.8,81.3,3.3,5,4,3.4,High,79.7,65.35,No,250000.0
990,2025-09-16,60,Female,Bhaktapur,Employed,Married,16975.0,40.6,16.7,665.0,19586.0,16835.0,3.3,7.5,83.3,4.7,3,4,4.9,Medium,66.9,57.14,No,250000.0
504,2024-05-18,64,Female,Lalitpur,Self-employed,Single,46194.0,44.5,18.5,702.0,31199.0,6092.0,6.3,6.3,67.0,5.8,6,2,5.5,Medium,75.7,65.25,No,250000.0
687,2024-11-17,60,Female,Kathmandu,Employed,Married,18353.0,30.9,13.7,529.0,,7239.0,7.5,6.7,99.5,6.4,1,5,3.7,High,47.6,70.2,No,250000.0
476,2024-04-20,23,Male,Kathmandu,Employed,Single,48984.0,0.0,17.0,617.0,11063.0,19842.0,7.2,7.8,79.7,5.4,0,1,3.3,Low,80.0,54.44,No,250000.0
913,2025-07-01,68,Female,Butwal,Unemployed,Single,52824.0,45.0,13.2,674.0,24653.0,22732.0,0.6,5.6,87.7,6.8,6,4,2.8,,36.6,50.17,No,250000.0
558,2024-07-11,62,Male,Chitwan,Unemployed,Married,68256.0,38.0,12.8,675.0,37387.0,59931.0,11.8,7.0,78.0,2.3,3,1,5.2,High,80.6,80.34,No,250000.0
659,2024-10-20,31,Male,Lalitpur,Employed,Single,38962.0,3.0,14.1,685.0,25330.0,36622.0,6.9,8.7,,5.9,4,2,5.3,Medium,80.0,61.53,Yes,250000.0
131,2023-05-11,51,Female,Butwal,Employed,Single,68424.0,27.7,9.7,806.0,35410.0,86071.0,5.1,8.1,84.4,2.4,3,2,2.6,High,72.8,66.8,Yes,250000.0
920,2025-07-08,47,Male,Kathmandu,Employed,Married,59527.0,24.4,14.3,782.0,9312.0,40843.0,9.2,7.2,56.1,5.2,1,0,2.4,Medium,54.2,42.64,Yes,250000.0
563,2024-07-16,19,Female,Butwal,Student,Married,35926.0,0.0,15.0,667.0,26194.0,23710.0,4.2,6.1,98.6,4.7,1,1,0.5,High,86.2,55.81,No,250000.0
610,2024-09-01,62,Male,Lalitpur,Employed,Married,18608.0,32.3,12.3,809.0,7382.0,4607.0,11.4,6.6,86.7,4.1,5,3,2.9,High,66.7,80.12,No,250000.0
198,2023-07-17,50,Male,Biratnagar,Unemployed,Single,74706.0,19.1,12.0,698.0,,82931.0,7.0,7.2,93.6,4.0,2,5,5.4,High,51.7,66.61,No,250000.0
216,2023-08-04,32,Female,Bhaktapur,Student,Married,27423.0,3.2,14.3,662.0,6087.0,36475.0,2.7,5.7,87.3,5.1,2,2,4.1,Low,67.1,61.6,Yes,250000.0
751,2025-01-20,70,Female,Bhaktapur,Employed,Married,30614.0,45.0,12.0,730.0,12831.0,35514.0,5.4,6.8,67.1,6.7,3,4,1.8,Medium,77.9,52.43,Yes,250000.0
849,2025-04-28,34,Male,Pokhara,Student,Married,35874.0,6.6,10.9,718.0,3478.0,24897.0,7.8,6.0,78.7,6.5,4,0,4.2,Medium,79.8,55.22,No,250000.0
779,2025-02-17,28,Female,Lalitpur,Unemployed,Married,50127.0,12.7,15.9,591.0,17361.0,5502.0,1.4,6.1,74.9,6.0,3,7,4.2,High,38.4,40.16,No,250000.0
904,2025-06-22,55,Female,Chitwan,Employed,Married,152444.0,25.5,,,88627.0,67996.0,6.8,9.4,,7.9,3,2,4.0,Medium,62.6,55.9,Yes,250000.0
482,2024-04-26,52,Female,Butwal,Employed,Married,75349.0,25.5,13.8,638.0,16499.0,66202.0,3.3,5.6,75.5,7.3,7,0,4.6,Low,60.9,51.45,No,250000.0
576,2024-07-29,60,Female,Biratnagar,Employed,Married,96567.0,32.8,18.5,737.0,24355.0,26504.0,10.4,7.5,,6.7,1,2,3.5,Medium,74.4,62.28,Yes,250000.0
472,2024-04-16,61,Female,Kathmandu,Self-employed,Married,65765.0,34.9,14.9,751.0,7329.0,66018.0,10.9,7.1,83.5,4.7,2,5,6.7,Medium,64.1,68.47,No,250000.0
441,2024-03-16,37,Female,Butwal,Self-employed,Married,68744.0,5.5,13.8,704.0,42393.0,20852.0,3.1,7.8,100.0,6.7,0,5,4.5,High,57.4,51.49,No,250000.0
832,2025-04-11,28,Male,Butwal,Student,Divorced,35132.0,0.0,11.4,,,9588.0,10.1,8.8,75.8,1.5,7,4,0.9,High,50.8,77.37,No,250000.0
682,2024-11-12,48,Female,Bhaktapur,Unemployed,Married,53426.0,30.9,15.6,743.0,19145.0,34972.0,13.0,7.5,78.5,3.6,3,6,1.0,Low,75.7,75.49,No,250000.0
760,2025-01-29,38,Male,Butwal,Employed,Single,74759.0,12.6,11.1,724.0,19657.0,78664.0,3.0,6.7,75.0,4.8,4,3,3.0,Medium,87.8,53.8,No,250000.0
258,2023-09-15,23,Female,Biratnagar,Student,Single,12000.0,0.0,15.0,596.0,0.0,18.0,8.7,6.3,96.2,9.7,1,3,1.7,High,68.1,52.34,Yes,250000.0
764,2025-02-02,52,Male,Biratnagar,Self-employed,Divorced,33810.0,22.7,,677.0,2611.0,38863.0,1.1,6.2,83.5,6.6,5,1,4.3,High,61.1,46.47,No,250000.0
429,2024-03-04,56,Male,Lalitpur,Employed,Single,29268.0,27.1,18.8,692.0,2384.0,10300.0,5.6,5.5,100.0,1.7,7,2,3.5,Medium,88.4,80.18,No,250000.0
782,2025-02-20,49,Female,Butwal,Employed,Married,19116.0,17.4,14.3,716.0,9510.0,22587.0,3.5,5.7,79.3,5.4,3,6,3.1,Medium,67.5,56.33,Yes,250000.0
965,2025-08-22,22,Female,Lalitpur,Employed,Single,33966.0,0.0,13.8,,14076.0,0.0,5.6,8.8,88.4,4.1,7,3,2.9,Medium,85.6,74.42,No,250000.0
498,2024-05-12,40,Male,Biratnagar,Employed,Married,109618.0,18.9,13.1,792.0,9344.0,44750.0,4.4,6.0,76.6,6.8,6,4,2.7,Medium,59.3,53.68,No,250000.0
636,2024-09-27,30,Female,Lalitpur,Student,Divorced,48086.0,5.4,12.0,749.0,34176.0,32721.0,6.9,7.7,62.6,6.3,2,3,4.2,Low,42.5,48.66,Yes,250000.0
491,2024-05-05,34,Female,Butwal,Employed,Single,73447.0,1.1,14.3,721.0,33160.0,82600.0,4.9,8.0,80.4,5.3,0,1,0.3,Low,56.5,50.01,No,250000.0
666,2024-10-27,22,Male,Chitwan,Unemployed,Single,68084.0,0.0,13.4,467.0,19430.0,1881.0,,8.4,86.8,7.0,0,5,1.2,Medium,74.3,46.67,Yes,250000.0
461,2024-04-05,66,Female,Bhaktapur,Student,Married,58074.0,44.6,18.4,601.0,20010.0,37190.0,1.7,3.8,71.4,4.7,7,2,4.2,Medium,100.0,47.0,No,250000.0
77,2023-03-18,46,Female,Lalitpur,Employed,Single,68459.0,25.6,12.9,800.0,38166.0,31131.0,5.3,7.6,91.1,7.4,7,2,4.6,High,80.7,62.31,No,250000.0
553,2024-07-06,27,Non-binary,Chitwan,Employed,Divorced,58669.0,0.0,12.9,664.0,37287.0,65826.0,5.4,7.5,64.3,2.4,5,2,3.8,High,100.0,60.52,No,250000.0
887,2025-06-05,18,Male,Pokhara,Employed,Married,56638.0,2.7,11.9,781.0,13617.0,5346.0,7.3,6.4,95.4,3.1,0,2,1.1,Low,60.2,66.62,Yes,250000.0
893,2025-06-11,65,Female,Bhaktapur,Self-employed,Single,117771.0,43.7,17.5,767.0,10763.0,99170.0,2.0,10.0,73.5,2.9,2,2,1.1,High,64.5,49.09,Yes,250000.0
66,2023-03-07,52,Male,Pokhara,Employed,Single,32273.0,28.0,8.0,732.0,21274.0,11838.0,,8.2,100.0,8.1,2,3,0.7,Low,51.6,47.26,Yes,250000.0
928,2025-07-16,34,Female,Chitwan,Unemployed,Single,51896.0,15.4,13.6,753.0,26264.0,11783.0,10.2,7.8,80.5,7.1,2,3,4.9,Medium,94.8,67.81,No,250000.0
207,2023-07-26,25,Male,Chitwan,Self-employed,Divorced,70356.0,2.8,16.9,,18426.0,56785.0,6.3,6.8,100.0,3.2,5,2,2.3,High,41.4,72.55,No,250000.0
9,2023-01-09,36,Female,Kathmandu,Employed,Single,58333.0,16.8,12.2,625.0,7825.0,67243.0,5.1,6.8,64.4,10.7,3,7,2.2,Medium,52.3,44.18,No,250000.0
78,2023-03-19,35,Male,Kathmandu,Self-employed,Single,63914.0,8.5,14.1,740.0,29908.0,15293.0,6.6,8.4,75.4,7.3,1,4,4.2,Low,82.1,49.14,No,250000.0
964,2025-08-21,38,Female,Lalitpur,Self-employed,Married,76900.0,25.5,13.8,696.0,0.0,96677.0,18.0,8.2,69.4,4.5,5,2,1.0,High,48.3,99.89,Yes,250000.0
59,2023-02-28,37,Male,Chitwan,Self-employed,Single,,5.2,13.8,682.0,8470.0,0.0,3.5,7.4,73.5,6.0,7,5,2.9,Low,86.3,52.67,No,250000.0
763,2025-02-01,53,Female,Kathmandu,Employed,Married,79846.0,34.1,16.2,686.0,50866.0,32101.0,8.4,4.7,77.6,6.3,3,3,0.0,High,66.0,59.41,Yes,250000.0
473,2024-04-17,22,Male,Lalitpur,Self-employed,Married,23734.0,0.0,10.1,612.0,0.0,13086.0,3.0,7.1,,4.7,1,2,5.6,Low,59.3,46.14,No,250000.0
425,2024-02-29,50,Female,Chitwan,Employed,Single,33402.0,20.9,13.4,502.0,28204.0,11206.0,4.5,7.6,80.7,5.1,6,3,2.2,High,57.6,66.05,No,250000.0
378,2024-01-13,52,Female,Bhaktapur,Employed,Divorced,86787.0,26.5,15.8,650.0,15577.0,106322.0,9.4,8.5,89.5,4.8,6,5,4.8,Medium,72.1,70.03,Yes,250000.0
481,2024-04-25,64,Male,Chitwan,Employed,Single,31474.0,36.9,15.1,697.0,10668.0,13096.0,4.9,7.0,77.2,5.1,3,3,0.7,Medium,43.9,49.52,Yes,250000.0
497,2024-05-11,70,Male,Butwal,Self-employed,Married,26878.0,37.6,13.1,716.0,14141.0,17551.0,3.2,7.1,73.9,7.5,4,5,1.4,Medium,90.9,47.1,No,250000.0
632,2024-09-23,49,Male,Chitwan,Unemployed,Married,52869.0,33.7,11.3,739.0,,51658.0,3.2,5.3,79.7,2.4,3,3,3.2,High,56.8,55.08,No,250000.0
973,2025-08-30,22,Female,Bhaktapur,Student,Single,53141.0,0.0,13.4,714.0,20053.0,914.0,7.5,5.8,71.5,6.1,0,3,3.3,High,57.0,43.79,No,250000.0
320,2023-11-16,28,Female,Biratnagar,Employed,Single,41345.0,1.5,12.1,641.0,19852.0,28161.0,7.2,7.5,82.2,1.0,0,3,3.1,Medium,68.0,64.26,No,250000.0
365,2023-12-31,44,Female,Chitwan,Employed,Single,,26.5,13.9,595.0,26347.0,20529.0,4.6,7.6,99.5,3.3,4,5,0.0,High,69.9,60.49,No,250000.0
413,2024-02-17,67,Female,Chitwan,Employed,Divorced,82481.0,35.1,12.4,635.0,28065.0,71518.0,5.6,5.7,83.2,4.4,6,5,5.0,High,79.0,65.34,Yes,250000.0
142,2023-05-22,52,Male,Butwal,Employed,Married,36327.0,28.6,14.9,697.0,14495.0,32487.0,3.9,8.0,85.9,6.2,6,6,0.0,High,85.5,50.56,Yes,250000.0
89,2023-03-30,31,Male,Biratnagar,Employed,Divorced,51638.0,3.9,15.3,695.0,23958.0,20569.0,5.4,8.7,75.5,6.2,2,4,4.1,High,68.9,57.41,No,250000.0
648,2024-10-09,30,Male,Pokhara,Employed,Married,52464.0,0.0,13.5,778.0,15600.0,34617.0,8.9,7.6,67.1,3.4,5,4,0.0,High,39.0,63.54,No,250000.0
820,2025-03-30,19,Male,Pokhara,Self-employed,Single,33612.0,0.0,12.9,607.0,12752.0,18355.0,3.9,6.2,88.0,6.0,3,1,1.9,Medium,85.4,43.29,No,250000.0
813,2025-03-23,52,Female,Butwal,Self-employed,Divorced,19329.0,32.8,14.5,605.0,7090.0,24354.0,4.7,7.9,87.4,5.3,3,3,4.1,High,80.5,56.99,No,250000.0
324,2023-11-20,55,Male,Lalitpur,Unemployed,Single,12000.0,33.7,17.0,672.0,13380.0,3941.0,5.0,8.1,64.7,5.2,6,2,1.6,Medium,49.7,59.29,Yes,250000.0
